"","day","Request","Violent","Property","Arrest","Total","Domestic"
"533",2019-12-19,110.428571428571,23.4285714285714,27.7142857142857,17.2857142857143,80.5714285714286,17.4285714285714
"534",2019-12-20,110.428571428571,24.7142857142857,28.7142857142857,17.5714285714286,82.8571428571429,17.8571428571429
"535",2019-12-21,107.857142857143,23.8571428571429,29.5714285714286,17.1428571428571,82,18
"536",2019-12-22,100.571428571429,25,28.1428571428571,15.5714285714286,80.8571428571429,19.1428571428571
"537",2019-12-23,104.142857142857,26.4285714285714,26.8571428571429,17.2857142857143,81.7142857142857,19.5714285714286
"538",2019-12-24,105.285714285714,26.1428571428571,25.2857142857143,17.2857142857143,80.1428571428571,21.4285714285714
"539",2019-12-25,108.857142857143,24.7142857142857,22,17.5714285714286,76.8571428571429,20
"540",2019-12-26,110.285714285714,26.2857142857143,21.8571428571429,19,79.1428571428571,20.5714285714286
"541",2019-12-27,115.428571428571,25.7142857142857,19.5714285714286,19.8571428571429,75.7142857142857,20.5714285714286
"542",2019-12-28,115.285714285714,26.2857142857143,18.5714285714286,19.7142857142857,76.4285714285714,20.2857142857143
"543",2019-12-29,114.714285714286,26.7142857142857,19.2857142857143,21.5714285714286,82.7142857142857,21.5714285714286
"544",2019-12-30,112.714285714286,25.8571428571429,18.2857142857143,20.7142857142857,80,20.5714285714286
"545",2019-12-31,109,27.1428571428571,18.7142857142857,21.5714285714286,83.2857142857143,20.1428571428571
"546",2020-01-01,104.428571428571,27,18,21.5714285714286,81.7142857142857,20.5714285714286
"547",2020-01-02,103.428571428571,26.1428571428571,18.8571428571429,22.2857142857143,82.7142857142857,20.7142857142857
"548",2020-01-03,108.857142857143,26.7142857142857,17.8571428571429,22.8571428571429,82.8571428571429,20.5714285714286
"549",2020-01-04,120.142857142857,27.1428571428571,17.7142857142857,24,82.8571428571429,20.1428571428571
"550",2020-01-05,136.571428571429,26.1428571428571,17.5714285714286,23.7142857142857,79.1428571428571,18.1428571428571
"551",2020-01-06,135.714285714286,25.1428571428571,19.5714285714286,23.2857142857143,81.1428571428571,18.4285714285714
"552",2020-01-07,141,24.5714285714286,19.7142857142857,22.4285714285714,77.7142857142857,18.8571428571429
"553",2020-01-08,145.857142857143,24.8571428571429,20.7142857142857,21.2857142857143,77.5714285714286,19.2857142857143
"554",2020-01-09,144.428571428571,23.7142857142857,19.2857142857143,18.8571428571429,72.7142857142857,18.5714285714286
"555",2020-01-10,141.857142857143,21.5714285714286,19.8571428571429,18,72.7142857142857,18.4285714285714
"556",2020-01-11,144,21,21.2857142857143,17.8571428571429,74.4285714285714,18.4285714285714
"557",2020-01-12,152,22.1428571428571,21.1428571428571,17.1428571428571,75,19
"558",2020-01-13,149.714285714286,22.8571428571429,20.4285714285714,17.8571428571429,74.5714285714286,18.2857142857143
"559",2020-01-14,146.571428571429,22.4285714285714,19.1428571428571,16.4285714285714,72,16.7142857142857
"560",2020-01-15,142.285714285714,22.8571428571429,18,16.8571428571429,70.8571428571429,16
"561",2020-01-16,142.142857142857,22,18,18.4285714285714,68.8571428571429,14.8571428571429
"562",2020-01-17,125.142857142857,22,18,19.1428571428571,68.4285714285714,13.8571428571429
"563",2020-01-18,120.857142857143,21.8571428571429,16.1428571428571,20,66.7142857142857,14.2857142857143
"564",2020-01-19,113.285714285714,21.5714285714286,15.7142857142857,20.2857142857143,65.8571428571429,14.2857142857143
"565",2020-01-20,120.571428571429,21.7142857142857,14.8571428571429,20.8571428571429,66.1428571428571,15
"566",2020-01-21,120.285714285714,22.1428571428571,15.8571428571429,22.1428571428571,69.2857142857143,16.1428571428571
"567",2020-01-22,122.428571428571,22,15.7142857142857,23.1428571428571,70.5714285714286,16
"568",2020-01-23,123,23.8571428571429,15.4285714285714,22.7142857142857,71.8571428571429,15.7142857142857
"569",2020-01-24,139.142857142857,26,17,22.7142857142857,75.2857142857143,17.1428571428571
"570",2020-01-25,137.714285714286,27.5714285714286,17.7142857142857,22.2857142857143,76.5714285714286,17.7142857142857
"571",2020-01-26,144.857142857143,26.5714285714286,17.2857142857143,23.2857142857143,76.7142857142857,17.4285714285714
"572",2020-01-27,141.714285714286,25.5714285714286,16.8571428571429,21.8571428571429,74.5714285714286,16.8571428571429
"573",2020-01-28,140.571428571429,25.1428571428571,17.2857142857143,23.5714285714286,76.5714285714286,16.4285714285714
"574",2020-01-29,138.428571428571,24,19.7142857142857,23.7142857142857,78.4285714285714,16.2857142857143
"575",2020-01-30,138.857142857143,23,20.1428571428571,23.1428571428571,79,16.5714285714286
"576",2020-01-31,139.428571428571,22.2857142857143,19.5714285714286,23.2857142857143,78.4285714285714,16
"577",2020-02-01,142.142857142857,21.1428571428571,19.7142857142857,23.8571428571429,79.5714285714286,15.4285714285714
"578",2020-02-02,135.571428571429,21.7142857142857,20.5714285714286,22.1428571428571,78.5714285714286,15.4285714285714
"579",2020-02-03,139.571428571429,22.4285714285714,20.7142857142857,22.7142857142857,79.1428571428571,16.5714285714286
"580",2020-02-04,137.142857142857,22.8571428571429,20.4285714285714,22.2857142857143,78.1428571428571,16.2857142857143
"581",2020-02-05,137,24.2857142857143,19.5714285714286,21.5714285714286,76.8571428571429,17
"582",2020-02-06,135.571428571429,25.1428571428571,20.5714285714286,21.4285714285714,78.4285714285714,18.1428571428571
"583",2020-02-07,137,24.7142857142857,19.5714285714286,20.7142857142857,76.7142857142857,18
"584",2020-02-08,132.571428571429,24.4285714285714,18.1428571428571,20.2857142857143,74.2857142857143,19
"585",2020-02-09,125.571428571429,24.1428571428571,17.4285714285714,21.1428571428571,73.8571428571429,18.8571428571429
"586",2020-02-10,118.428571428571,23.2857142857143,17.5714285714286,21,72.2857142857143,17.7142857142857
"587",2020-02-11,120,22.5714285714286,17,19.5714285714286,69.5714285714286,18
"588",2020-02-12,118.142857142857,21.2857142857143,15.4285714285714,19.2857142857143,67.8571428571429,17.4285714285714
"589",2020-02-13,119.857142857143,21.4285714285714,14.5714285714286,20.5714285714286,67.5714285714286,18
"590",2020-02-14,118.285714285714,22.8571428571429,14.4285714285714,21.2857142857143,69.1428571428571,19.4285714285714
"591",2020-02-15,128.571428571429,23.4285714285714,16.2857142857143,20.1428571428571,71.7142857142857,18.8571428571429
"592",2020-02-16,136.571428571429,23.4285714285714,17.4285714285714,20.2857142857143,72,18.2857142857143
"593",2020-02-17,136.857142857143,23,17.4285714285714,20.7142857142857,72,18
"594",2020-02-18,142.285714285714,24.5714285714286,17.8571428571429,22,75.4285714285714,18.8571428571429
"595",2020-02-19,144.428571428571,25,18.5714285714286,21.8571428571429,77.1428571428571,18.8571428571429
"596",2020-02-20,144.571428571429,22.7142857142857,19.2857142857143,20.8571428571429,76.2857142857143,16.2857142857143
"597",2020-02-21,144.285714285714,20.5714285714286,20.5714285714286,19.5714285714286,74.8571428571429,14.4285714285714
"598",2020-02-22,135.571428571429,19.5714285714286,19.8571428571429,19.4285714285714,71.4285714285714,12.8571428571429
"599",2020-02-23,129.142857142857,19.2857142857143,19,19.1428571428571,71.5714285714286,13
"600",2020-02-24,135.714285714286,19.4285714285714,18.5714285714286,18.2857142857143,70.2857142857143,13
"601",2020-02-25,129.571428571429,17.8571428571429,18.1428571428571,16.7142857142857,68.5714285714286,12.1428571428571
"602",2020-02-26,129,17.7142857142857,17.5714285714286,18.2857142857143,68.2857142857143,12.4285714285714
"603",2020-02-27,130.142857142857,19.5714285714286,16,18.8571428571429,68.8571428571429,14.4285714285714
"604",2020-02-28,119.142857142857,19.2857142857143,14.7142857142857,19,67.4285714285714,14
"605",2020-02-29,121.285714285714,20.4285714285714,14.8571428571429,20.1428571428571,71.1428571428571,15.7142857142857
"606",2020-03-01,127.857142857143,21.8571428571429,14.5714285714286,20.8571428571429,73.1428571428571,16.2857142857143
"607",2020-03-02,125.428571428571,22.7142857142857,14.4285714285714,20.4285714285714,74.1428571428571,17.1428571428571
"608",2020-03-03,132,24.5714285714286,14.2857142857143,20.8571428571429,75,17.8571428571429
"609",2020-03-04,135,24.5714285714286,14.1428571428571,19.8571428571429,74.2857142857143,18
"610",2020-03-05,135.571428571429,24.8571428571429,15.1428571428571,21,76.2857142857143,16.7142857142857
"611",2020-03-06,147.714285714286,26.7142857142857,16.2857142857143,21,78.8571428571429,18.5714285714286
"612",2020-03-07,154.142857142857,25.7142857142857,16,20.5714285714286,77.7142857142857,18.2857142857143
"613",2020-03-08,158.142857142857,26.5714285714286,16.4285714285714,19.4285714285714,77,19
"614",2020-03-09,158.428571428571,26.8571428571429,16.8571428571429,21.1428571428571,79.8571428571429,17.7142857142857
"615",2020-03-10,155.857142857143,25.2857142857143,17.7142857142857,21,81,17.1428571428571
"616",2020-03-11,153.714285714286,25.5714285714286,18.1428571428571,21.4285714285714,80.2857142857143,16.2857142857143
"617",2020-03-12,151,24.5714285714286,17.8571428571429,19,76.8571428571429,17.1428571428571
"618",2020-03-13,143.285714285714,23.4285714285714,16.4285714285714,19.2857142857143,74.4285714285714,16.7142857142857
"619",2020-03-14,131.428571428571,24.8571428571429,17,19.5714285714286,74.8571428571429,16.2857142857143
"620",2020-03-15,121.571428571429,23.8571428571429,16,18.2857142857143,72.5714285714286,16.5714285714286
"621",2020-03-16,116.714285714286,24.1428571428571,16.7142857142857,16.1428571428571,70.8571428571429,18.4285714285714
"622",2020-03-17,114.428571428571,25.7142857142857,15.4285714285714,13.8571428571429,67.7142857142857,19.1428571428571
"623",2020-03-18,113.714285714286,25.1428571428571,15.4285714285714,11.7142857142857,67.4285714285714,19.8571428571429
"624",2020-03-19,112,25.2857142857143,15,10.8571428571429,64.7142857142857,20
"625",2020-03-20,113.857142857143,24.1428571428571,14.7142857142857,8.85714285714286,62.1428571428571,19.2857142857143
"626",2020-03-21,119.857142857143,23.5714285714286,15.1428571428571,7.14285714285714,60,19.7142857142857
"627",2020-03-22,126.142857142857,22,16.2857142857143,7.57142857142857,60.4285714285714,17.7142857142857
"628",2020-03-23,129.285714285714,20.7142857142857,14.5714285714286,6.85714285714286,57.1428571428571,16.1428571428571
"629",2020-03-24,129.857142857143,20,15,6.57142857142857,56.2857142857143,15.7142857142857
"630",2020-03-25,131.857142857143,20,14.8571428571429,6.85714285714286,56.2857142857143,15.2857142857143
"631",2020-03-26,137.142857142857,20.5714285714286,16.4285714285714,6.71428571428571,60.7142857142857,15.8571428571429
"632",2020-03-27,141.142857142857,21.5714285714286,17.7142857142857,7,63,16.4285714285714
"633",2020-03-28,139.714285714286,19.4285714285714,17.7142857142857,6.14285714285714,60.4285714285714,15.7142857142857
"634",2020-03-29,141.571428571429,19.2857142857143,16.5714285714286,5.14285714285714,60.8571428571429,16.1428571428571
"635",2020-03-30,143.142857142857,19.1428571428571,16.5714285714286,4.42857142857143,59.8571428571429,16.1428571428571
"636",2020-03-31,149.142857142857,19,16.7142857142857,4.71428571428571,60.1428571428571,16
"637",2020-04-01,151.142857142857,19.4285714285714,16.4285714285714,4.28571428571429,61,16.5714285714286
"638",2020-04-02,149.571428571429,19.1428571428571,15.1428571428571,3.71428571428571,59.2857142857143,16.7142857142857
"639",2020-04-03,155.428571428571,20.5714285714286,14.2857142857143,3.85714285714286,60.4285714285714,17.1428571428571
"640",2020-04-04,158,23.1428571428571,13.2857142857143,3.71428571428571,62,17.7142857142857
"641",2020-04-05,162.571428571429,24.2857142857143,13.7142857142857,4.14285714285714,62.2857142857143,18.7142857142857
"642",2020-04-06,172.714285714286,24.5714285714286,15.2857142857143,5.28571428571429,65,19.5714285714286
"643",2020-04-07,174.714285714286,23.1428571428571,14.5714285714286,6.14285714285714,63.2857142857143,19
"644",2020-04-08,173.428571428571,22,14,6.28571428571429,59.2857142857143,18.2857142857143
"645",2020-04-09,171.285714285714,20.5714285714286,13.7142857142857,6.28571428571429,57.4285714285714,17.1428571428571
"646",2020-04-10,159.571428571429,19,13.7142857142857,5.71428571428571,54.1428571428571,15.7142857142857
"647",2020-04-11,159.857142857143,17,13.5714285714286,6.14285714285714,52,15
"648",2020-04-12,150,15.7142857142857,13.1428571428571,5.71428571428571,47.8571428571429,13.5714285714286
"649",2020-04-13,137.714285714286,15.5714285714286,11.7142857142857,5.57142857142857,46.1428571428571,13.1428571428571
"650",2020-04-14,125.285714285714,15.5714285714286,12.2857142857143,4.85714285714286,45.7142857142857,13
"651",2020-04-15,123.285714285714,17,13.1428571428571,4.85714285714286,50.2857142857143,13
"652",2020-04-16,124.714285714286,16.5714285714286,12.5714285714286,5.14285714285714,48.5714285714286,11.8571428571429
"653",2020-04-17,129.285714285714,16.7142857142857,12.7142857142857,6.42857142857143,51.5714285714286,12.2857142857143
"654",2020-04-18,130.285714285714,17.5714285714286,11.8571428571429,6.42857142857143,51.8571428571429,13
"655",2020-04-19,137.714285714286,17.1428571428571,12.2857142857143,6.57142857142857,54,13.4285714285714
"656",2020-04-20,147.857142857143,16.2857142857143,12.8571428571429,5.85714285714286,53.8571428571429,13.4285714285714
"657",2020-04-21,167,17.2857142857143,12.2857142857143,6.42857142857143,55.1428571428571,14.4285714285714
"658",2020-04-22,166.428571428571,15.7142857142857,12.2857142857143,6.28571428571429,51.8571428571429,14.2857142857143
"659",2020-04-23,166.571428571429,15.8571428571429,13,6.85714285714286,52.8571428571429,15.5714285714286
"660",2020-04-24,176,15.7142857142857,11.8571428571429,5.85714285714286,49.1428571428571,15.1428571428571
"661",2020-04-25,184.571428571429,16.1428571428571,12.5714285714286,5.57142857142857,51.5714285714286,15
"662",2020-04-26,188.285714285714,16.8571428571429,13.2857142857143,5.71428571428571,52.4285714285714,14.5714285714286
"663",2020-04-27,187.571428571429,18.2857142857143,13.4285714285714,5.85714285714286,54,14.8571428571429
"664",2020-04-28,183.285714285714,17.4285714285714,14.1428571428571,5.28571428571429,55.2857142857143,14.2857142857143
"665",2020-04-29,186.571428571429,18.5714285714286,14.2857142857143,5.42857142857143,57.8571428571429,14.1428571428571
"666",2020-04-30,192,19.5714285714286,14.8571428571429,5,59.8571428571429,13.2857142857143
"667",2020-05-01,195.285714285714,20.2857142857143,16.4285714285714,4.71428571428571,62.1428571428571,13.2857142857143
"668",2020-05-02,185.857142857143,19,16.1428571428571,4.85714285714286,60.7142857142857,12.4285714285714
"669",2020-05-03,183.857142857143,19.1428571428571,16.5714285714286,5,62.5714285714286,13.1428571428571
"670",2020-05-04,189.285714285714,18.8571428571429,16.7142857142857,5.57142857142857,62.4285714285714,12.7142857142857
"671",2020-05-05,192.285714285714,19,16.4285714285714,6.28571428571429,60.4285714285714,13.2857142857143
"672",2020-05-06,193.142857142857,19.4285714285714,17.2857142857143,6.57142857142857,61.5714285714286,13.8571428571429
"673",2020-05-07,189.857142857143,19.8571428571429,16.2857142857143,7,59.7142857142857,14.2857142857143
"674",2020-05-08,189.857142857143,18.5714285714286,15.8571428571429,7.42857142857143,59.1428571428571,14.8571428571429
"675",2020-05-09,191.571428571429,19.7142857142857,16.5714285714286,8.57142857142857,60.2857142857143,15.7142857142857
"676",2020-05-10,194.857142857143,20.5714285714286,16.4285714285714,8,59.5714285714286,16.1428571428571
"677",2020-05-11,188,21.7142857142857,16.2857142857143,7.57142857142857,61.1428571428571,16.7142857142857
"678",2020-05-12,200.571428571429,23,17.1428571428571,7.42857142857143,64.8571428571429,16.1428571428571
"679",2020-05-13,206.571428571429,23.2857142857143,16.1428571428571,7.85714285714286,65,16.5714285714286
"680",2020-05-14,221.142857142857,23.4285714285714,15.7142857142857,7.14285714285714,66.1428571428571,18
"681",2020-05-15,249.142857142857,23.8571428571429,14.7142857142857,7.42857142857143,65.8571428571429,17.5714285714286
"682",2020-05-16,276.142857142857,25.1428571428571,14.2857142857143,7.85714285714286,66.4285714285714,18.4285714285714
"683",2020-05-17,285.142857142857,24,13.4285714285714,8,65.8571428571429,17.5714285714286
"684",2020-05-18,299.857142857143,23.4285714285714,14.1428571428571,9.28571428571429,67.2857142857143,17.1428571428571
"685",2020-05-19,293.428571428571,22.4285714285714,13.4285714285714,10,65.7142857142857,17
"686",2020-05-20,295.571428571429,20.7142857142857,13.1428571428571,10.1428571428571,63.2857142857143,15.5714285714286
"687",2020-05-21,283.857142857143,22.7142857142857,13.4285714285714,12.5714285714286,67.4285714285714,15
"688",2020-05-22,236,25,14.2857142857143,14.4285714285714,71.2857142857143,16.5714285714286
"689",2020-05-23,232.285714285714,25.5714285714286,14.1428571428571,14.2857142857143,73.2857142857143,17.1428571428571
"690",2020-05-24,239.142857142857,27.1428571428571,14.4285714285714,14.8571428571429,75.8571428571429,18.2857142857143
"691",2020-05-25,247.142857142857,28,14.5714285714286,14.4285714285714,75.7142857142857,18.4285714285714
"692",2020-05-26,250.571428571429,29.1428571428571,14.5714285714286,13.4285714285714,74.7142857142857,18
"693",2020-05-27,250.285714285714,31,17.4285714285714,12.4285714285714,78,19.5714285714286
"694",2020-05-28,248.714285714286,29.7142857142857,42.2857142857143,12.4285714285714,107.428571428571,17.5714285714286
"695",2020-05-29,255.857142857143,28,46.7142857142857,11.4285714285714,112,16.8571428571429
"696",2020-05-30,236.714285714286,27.7142857142857,47.8571428571429,12,112.857142857143,15.7142857142857
"697",2020-05-31,225.714285714286,28.4285714285714,47.8571428571429,12.5714285714286,113.285714285714,16.2857142857143
"698",2020-06-01,209,26.8571428571429,46.8571428571429,12.4285714285714,112.285714285714,15.5714285714286
"699",2020-06-02,197.857142857143,26.1428571428571,47.2857142857143,14.1428571428571,115.285714285714,17.5714285714286
"700",2020-06-03,194,25.7142857142857,45.4285714285714,14.1428571428571,114.142857142857,17.8571428571429
"701",2020-06-04,198.857142857143,24.1428571428571,21.4285714285714,12.5714285714286,82,19.1428571428571
"702",2020-06-05,224.714285714286,25.5714285714286,16.7142857142857,12.4285714285714,76.8571428571429,19.2857142857143
"703",2020-06-06,234.142857142857,23.5714285714286,15.8571428571429,10.5714285714286,72.5714285714286,19.4285714285714
"704",2020-06-07,247,21.7142857142857,15.2857142857143,10.4285714285714,67.8571428571429,18
"705",2020-06-08,262.428571428571,24.2857142857143,16,10.5714285714286,70,19.7142857142857
"706",2020-06-09,270.571428571429,26.8571428571429,16.5714285714286,9.71428571428571,70.8571428571429,20.1428571428571
"707",2020-06-10,271.857142857143,27.2857142857143,16.2857142857143,10.2857142857143,71,20
"708",2020-06-11,267.714285714286,27.7142857142857,16.1428571428571,10.1428571428571,71.5714285714286,20.2857142857143
"709",2020-06-12,261.857142857143,28.1428571428571,16.8571428571429,9.42857142857143,71.4285714285714,20.4285714285714
"710",2020-06-13,263.142857142857,29.4285714285714,16.4285714285714,10,72.2857142857143,19.7142857142857
"711",2020-06-14,258.428571428571,30.2857142857143,16.4285714285714,9.28571428571429,76.1428571428571,20.5714285714286
"712",2020-06-15,254.142857142857,31,16,9.42857142857143,77.4285714285714,20
"713",2020-06-16,246.571428571429,29.4285714285714,15,8.85714285714286,75,19
"714",2020-06-17,247.857142857143,29.2857142857143,15.1428571428571,8.57142857142857,76.2857142857143,19.4285714285714
"715",2020-06-18,247.714285714286,29.4285714285714,15.8571428571429,8,76,20.2857142857143
"716",2020-06-19,246,29.2857142857143,15.2857142857143,8.28571428571429,76.1428571428571,21.1428571428571
"717",2020-06-20,245.285714285714,30,16.1428571428571,7.85714285714286,78,22.2857142857143
"718",2020-06-21,233.428571428571,31.2857142857143,15.8571428571429,8.14285714285714,77.7142857142857,22.2857142857143
"719",2020-06-22,226.428571428571,30.4285714285714,16.2857142857143,7.28571428571429,75.4285714285714,22.4285714285714
"720",2020-06-23,233.142857142857,29,16.8571428571429,7.57142857142857,74.7142857142857,22.1428571428571
"721",2020-06-24,235.857142857143,28.5714285714286,16.2857142857143,7.28571428571429,72.7142857142857,21.2857142857143
"722",2020-06-25,243.857142857143,29.2857142857143,16.7142857142857,7.71428571428571,73.5714285714286,20.4285714285714
"723",2020-06-26,244.428571428571,27.7142857142857,17.4285714285714,7.71428571428571,72.4285714285714,20.1428571428571
"724",2020-06-27,252.142857142857,27,17.7142857142857,7.71428571428571,71.8571428571429,20
"725",2020-06-28,266.714285714286,26.2857142857143,17.8571428571429,8.14285714285714,73.7142857142857,21.1428571428571
"726",2020-06-29,285.857142857143,26.1428571428571,17.5714285714286,9.14285714285714,76.2857142857143,22.1428571428571
"727",2020-06-30,277.285714285714,26.8571428571429,16.7142857142857,9.71428571428571,78.5714285714286,21.2857142857143
"728",2020-07-01,264.714285714286,29.2857142857143,17,10.7142857142857,83,23.7142857142857
"729",2020-07-02,258.714285714286,30.2857142857143,16.5714285714286,11.4285714285714,83.5714285714286,25.2857142857143
"730",2020-07-03,270.428571428571,30.8571428571429,16,10.7142857142857,84.4285714285714,24.4285714285714
"731",2020-07-04,267.285714285714,30.7142857142857,15.1428571428571,10.8571428571429,83.2857142857143,24.1428571428571
"732",2020-07-05,276.714285714286,30.8571428571429,16.4285714285714,9.85714285714286,81.5714285714286,23.2857142857143
"733",2020-07-06,270.857142857143,29.8571428571429,17,9.14285714285714,80.1428571428571,22.8571428571429
"734",2020-07-07,301.428571428571,32,19,8.28571428571429,82.5714285714286,25
"735",2020-07-08,315.428571428571,31.2857142857143,19.7142857142857,7.57142857142857,80.5714285714286,21.8571428571429
"736",2020-07-09,320.857142857143,30.2857142857143,19.1428571428571,6.57142857142857,79.4285714285714,21
"737",2020-07-10,326.285714285714,31.4285714285714,19.5714285714286,7.14285714285714,80.4285714285714,21.2857142857143
"738",2020-07-11,346.857142857143,31.4285714285714,20.5714285714286,7.42857142857143,83.1428571428571,21.5714285714286
"739",2020-07-12,345.142857142857,30.1428571428571,20.7142857142857,8.28571428571429,84.7142857142857,21
"740",2020-07-13,358.285714285714,29.4285714285714,21.2857142857143,8.57142857142857,84.2857142857143,19.5714285714286
"741",2020-07-14,357.571428571429,28,20.7142857142857,8.42857142857143,81.7142857142857,18.2857142857143
"742",2020-07-15,355.714285714286,27.1428571428571,20.2857142857143,8.42857142857143,81.4285714285714,20.2857142857143
"743",2020-07-16,353.428571428571,27.8571428571429,21.8571428571429,9,85.1428571428571,20.2857142857143
"744",2020-07-17,343.857142857143,27.4285714285714,22,9,84.7142857142857,20.4285714285714
"745",2020-07-18,328.142857142857,26.4285714285714,21.8571428571429,8.71428571428571,83.5714285714286,20.1428571428571
"746",2020-07-19,333,28.4285714285714,20.4285714285714,9.14285714285714,83,20.7142857142857
"747",2020-07-20,324.285714285714,28,19.7142857142857,9.42857142857143,82.1428571428571,21.5714285714286
"748",2020-07-21,301.714285714286,26.7142857142857,18.2857142857143,10.2857142857143,80.5714285714286,22.2857142857143
"749",2020-07-22,302.142857142857,26,18.4285714285714,10.7142857142857,80.1428571428571,21.7142857142857
"750",2020-07-23,298.857142857143,26.4285714285714,17,10.8571428571429,77.8571428571429,22.1428571428571
"751",2020-07-24,287.571428571429,26.1428571428571,17,11.1428571428571,78,22.1428571428571
"752",2020-07-25,282.857142857143,26.7142857142857,16.2857142857143,12.5714285714286,78.7142857142857,21.7142857142857
"753",2020-07-26,254.714285714286,26.7142857142857,17,12.8571428571429,78.5714285714286,22.1428571428571
"754",2020-07-27,252,26.8571428571429,16.8571428571429,13.4285714285714,79,21.8571428571429
"755",2020-07-28,255.857142857143,27.1428571428571,17.1428571428571,13,79.7142857142857,21.4285714285714
"756",2020-07-29,251,27.5714285714286,17.4285714285714,13.4285714285714,80.7142857142857,20.5714285714286
"757",2020-07-30,254.285714285714,26,17.1428571428571,13.4285714285714,79.1428571428571,19.7142857142857
"758",2020-07-31,260,25.2857142857143,17.2857142857143,13.7142857142857,79,18.8571428571429
"759",2020-08-01,253.857142857143,27,16.7142857142857,12,78.2857142857143,20.4285714285714
"760",2020-08-02,278.571428571429,24.2857142857143,16.8571428571429,11.7142857142857,75.4285714285714,19.4285714285714
"761",2020-08-03,268.857142857143,24.5714285714286,17.5714285714286,10.7142857142857,74.4285714285714,20
"762",2020-08-04,300.285714285714,25.2857142857143,17.1428571428571,10.7142857142857,72.7142857142857,19.4285714285714
"763",2020-08-05,301.285714285714,24.4285714285714,16.7142857142857,10,70.1428571428571,19.1428571428571
"764",2020-08-06,296.428571428571,25.8571428571429,16.7142857142857,9.85714285714286,71.1428571428571,20.4285714285714
"765",2020-08-07,295.142857142857,25.4285714285714,16.2857142857143,9.71428571428571,72,20.4285714285714
"766",2020-08-08,317.571428571429,24,18.2857142857143,11.5714285714286,71.7142857142857,18.8571428571429
"767",2020-08-09,324.714285714286,26.1428571428571,17.8571428571429,12.2857142857143,73.4285714285714,19.4285714285714
"768",2020-08-10,334.142857142857,27.7142857142857,18.2857142857143,12.5714285714286,76.5714285714286,18.1428571428571
"769",2020-08-11,300.857142857143,27.2857142857143,19.8571428571429,13.1428571428571,79.4285714285714,18.4285714285714
"770",2020-08-12,298.571428571429,28.5714285714286,19.7142857142857,13.2857142857143,80.4285714285714,19.8571428571429
"771",2020-08-13,300.571428571429,27.5714285714286,19.8571428571429,14.4285714285714,79.8571428571429,17.1428571428571
"772",2020-08-14,319,28.2857142857143,19.7142857142857,13.8571428571429,77.5714285714286,17
"773",2020-08-15,315,28.8571428571429,18.5714285714286,12.5714285714286,79.5714285714286,18.5714285714286
"774",2020-08-16,294.142857142857,29.1428571428571,19.4285714285714,12.7142857142857,81.2857142857143,18.4285714285714
"775",2020-08-17,287.428571428571,29,19.4285714285714,12.7142857142857,81.5714285714286,19.2857142857143
"776",2020-08-18,283.142857142857,29.8571428571429,19,12.5714285714286,81.5714285714286,20.4285714285714
"777",2020-08-19,282.142857142857,29.4285714285714,18.8571428571429,12.7142857142857,81.4285714285714,20
"778",2020-08-20,281.285714285714,28.8571428571429,19.1428571428571,12.2857142857143,81.4285714285714,21.1428571428571
"779",2020-08-21,270.428571428571,28.2857142857143,18.7142857142857,12.4285714285714,80.7142857142857,21.2857142857143
"780",2020-08-22,262.142857142857,26.4285714285714,19.7142857142857,13.7142857142857,78.7142857142857,20.1428571428571
"781",2020-08-23,267.428571428571,25.1428571428571,18.5714285714286,13.1428571428571,76.7142857142857,19.2857142857143
"782",2020-08-24,255,24.5714285714286,17,13.4285714285714,73.2857142857143,18.8571428571429
"783",2020-08-25,254.571428571429,23.2857142857143,17.4285714285714,13.2857142857143,71.8571428571429,17.8571428571429
"784",2020-08-26,257.857142857143,23.4285714285714,17.7142857142857,15.1428571428571,74,18.4285714285714
"785",2020-08-27,257.142857142857,24.2857142857143,17.7142857142857,15.7142857142857,77.7142857142857,18.7142857142857
"786",2020-08-28,237.285714285714,25.1428571428571,18.2857142857143,16.8571428571429,82.2857142857143,20
"787",2020-08-29,214.714285714286,25.8571428571429,17.5714285714286,15,83.7142857142857,20
"788",2020-08-30,208.428571428571,25.4285714285714,19.2857142857143,14,84.5714285714286,21.4285714285714
"789",2020-08-31,208.428571428571,25.1428571428571,19.8571428571429,13.2857142857143,85.4285714285714,22.2857142857143
"790",2020-09-01,205.714285714286,25.5714285714286,19.5714285714286,13.8571428571429,86.4285714285714,22
"791",2020-09-02,202.285714285714,25.2857142857143,19.1428571428571,14.4285714285714,85.1428571428571,20.5714285714286
"792",2020-09-03,199.142857142857,24.4285714285714,19.5714285714286,15.5714285714286,83.7142857142857,20.7142857142857
"793",2020-09-04,184,24,19.4285714285714,16,81.8571428571429,19.2857142857143
"794",2020-09-05,196.285714285714,24,18.8571428571429,17.4285714285714,81.1428571428571,19.2857142857143
"795",2020-09-06,204.428571428571,24,18,18,78.5714285714286,17.5714285714286
"796",2020-09-07,207.285714285714,23.8571428571429,17.4285714285714,18.4285714285714,78.1428571428571,16.7142857142857
"797",2020-09-08,218.571428571429,23.8571428571429,17.4285714285714,18.1428571428571,78.7142857142857,15.7142857142857
"798",2020-09-09,216.428571428571,22.8571428571429,17.8571428571429,16,76.8571428571429,15.8571428571429
"799",2020-09-10,224.142857142857,22.8571428571429,18.1428571428571,14.2857142857143,75.2857142857143,14.8571428571429
